[INFO] [2021-10-31 14:23:34,510] [OpenBox-Shadan] Iteration 1, objective value: [100.0].
[INFO] [2021-11-06 12:19:37,601] [OpenBox-Shadan] Iteration 583, objective value: [26.101595048526463].
[INFO] [2021-11-06 12:20:01,801] [OpenBox-Shadan] Iteration 584, objective value: [24.883202094076523].
[INFO] [2021-11-06 12:20:25,626] [OpenBox-Shadan] Iteration 585, objective value: [15.980415716602295].
[INFO] [2021-11-06 12:20:52,346] [OpenBox-Shadan] Iteration 586, objective value: [15.930807565135368].
[INFO] [2021-11-06 12:21:16,650] [OpenBox-Shadan] Iteration 587, objective value: [20.766841642010547].
[INFO] [2021-11-06 12:21:39,851] [OpenBox-Shadan] Iteration 588, objective value: [20.448094352224032].
[INFO] [2021-11-06 12:22:02,021] [OpenBox-Shadan] Iteration 589, objective value: [26.62593437908167].
[INFO] [2021-11-06 12:22:25,040] [OpenBox-Shadan] Iteration 590, objective value: [8.061649175896747].
[INFO] [2021-11-06 12:22:50,743] [OpenBox-Shadan] Iteration 591, objective value: [6.306520913063096].
[INFO] [2021-11-06 12:23:14,534] [OpenBox-Shadan] Iteration 592, objective value: [16.364395776412195].
[INFO] [2021-11-06 12:23:37,065] [OpenBox-Shadan] Iteration 593, objective value: [18.250628202333843].
[INFO] [2021-11-06 12:24:00,437] [OpenBox-Shadan] Iteration 594, objective value: [9.333957228292562].
[INFO] [2021-11-06 12:24:22,889] [OpenBox-Shadan] Iteration 595, objective value: [9.224974545076492].
[INFO] [2021-11-06 12:24:47,138] [OpenBox-Shadan] Iteration 596, objective value: [15.761314807607917].
[INFO] [2021-11-06 12:25:13,246] [OpenBox-Shadan] Iteration 597, objective value: [32.13827209220162].
[INFO] [2021-11-06 12:25:37,186] [OpenBox-Shadan] Iteration 598, objective value: [47.428548159054216].
[INFO] [2021-11-06 12:26:01,621] [OpenBox-Shadan] Iteration 599, objective value: [10.349407021575516].
[INFO] [2021-11-06 12:26:26,827] [OpenBox-Shadan] Iteration 600, objective value: [35.04138761903623].
[INFO] [2021-11-06 12:26:52,228] [OpenBox-Shadan] Iteration 601, objective value: [25.41129345340933].
[INFO] [2021-11-06 12:27:17,649] [OpenBox-Shadan] Iteration 602, objective value: [29.06565198575973].
[INFO] [2021-11-06 12:27:41,663] [OpenBox-Shadan] Iteration 603, objective value: [25.948210032417137].
[INFO] [2021-11-06 12:28:04,927] [OpenBox-Shadan] Iteration 604, objective value: [17.182017363811013].
[INFO] [2021-11-06 12:28:29,122] [OpenBox-Shadan] Iteration 605, objective value: [10.323470018119224].
[INFO] [2021-11-06 12:28:53,221] [OpenBox-Shadan] Iteration 606, objective value: [9.4778616162302].
[INFO] [2021-11-06 12:29:15,338] [OpenBox-Shadan] Iteration 607, objective value: [19.673649091200275].
[INFO] [2021-11-06 12:29:38,883] [OpenBox-Shadan] Iteration 608, objective value: [24.688776592345803].
[INFO] [2021-11-06 12:30:04,075] [OpenBox-Shadan] Iteration 609, objective value: [19.390249807874156].
[INFO] [2021-11-06 12:30:28,248] [OpenBox-Shadan] Iteration 610, objective value: [14.566216715954425].
[INFO] [2021-11-06 12:30:53,768] [OpenBox-Shadan] Iteration 611, objective value: [19.022187421274424].
[INFO] [2021-11-06 12:31:15,384] [OpenBox-Shadan] Iteration 612, objective value: [27.794709929615152].
[INFO] [2021-11-06 12:31:39,480] [OpenBox-Shadan] Iteration 613, objective value: [22.048004065237052].
[INFO] [2021-11-06 12:32:05,506] [OpenBox-Shadan] Iteration 614, objective value: [39.0885771424611].
[INFO] [2021-11-06 12:32:27,482] [OpenBox-Shadan] Iteration 615, objective value: [17.19083102675974].
[INFO] [2021-11-06 12:32:55,405] [OpenBox-Shadan] Iteration 616, objective value: [35.60827113962077].
[INFO] [2021-11-06 12:33:20,263] [OpenBox-Shadan] Iteration 617, objective value: [19.53762929141952].
[INFO] [2021-11-06 12:33:42,740] [OpenBox-Shadan] Iteration 618, objective value: [6.805248403065505].
[INFO] [2021-11-06 12:34:08,512] [OpenBox-Shadan] Iteration 619, objective value: [16.331276056974588].
[INFO] [2021-11-06 12:34:32,647] [OpenBox-Shadan] Iteration 620, objective value: [10.216990803463773].
[INFO] [2021-11-06 12:34:57,518] [OpenBox-Shadan] Iteration 621, objective value: [17.052588013892816].
[INFO] [2021-11-06 12:35:19,279] [OpenBox-Shadan] Iteration 622, objective value: [12.121064288709135].
[INFO] [2021-11-06 12:35:44,397] [OpenBox-Shadan] Iteration 623, objective value: [48.0185759377415].
[INFO] [2021-11-06 12:36:08,980] [OpenBox-Shadan] Iteration 624, objective value: [6.061884369024071].
[INFO] [2021-11-06 12:36:35,481] [OpenBox-Shadan] Iteration 625, objective value: [30.748430584130162].
[INFO] [2021-11-06 12:36:58,750] [OpenBox-Shadan] Iteration 626, objective value: [9.548507990189961].
[INFO] [2021-11-06 12:37:23,685] [OpenBox-Shadan] Iteration 627, objective value: [27.714627663820465].
[INFO] [2021-11-06 12:37:49,279] [OpenBox-Shadan] Iteration 628, objective value: [100.0].
[INFO] [2021-11-06 12:38:13,405] [OpenBox-Shadan] Iteration 629, objective value: [7.228992291545495].
[INFO] [2021-11-06 12:38:35,948] [OpenBox-Shadan] Iteration 630, objective value: [100.0].
[INFO] [2021-11-06 12:38:58,842] [OpenBox-Shadan] Iteration 631, objective value: [6.309375748175867].
[INFO] [2021-11-06 12:39:23,676] [OpenBox-Shadan] Iteration 632, objective value: [5.793571492175218].
[INFO] [2021-11-06 12:39:51,872] [OpenBox-Shadan] Iteration 633, objective value: [26.5247525049611].
[INFO] [2021-11-06 12:40:14,835] [OpenBox-Shadan] Iteration 634, objective value: [13.534458439915412].
[INFO] [2021-11-06 12:40:37,353] [OpenBox-Shadan] Iteration 635, objective value: [14.733773833302223].
[INFO] [2021-11-06 12:41:03,876] [OpenBox-Shadan] Iteration 636, objective value: [12.89556932556873].
[INFO] [2021-11-06 12:41:28,170] [OpenBox-Shadan] Iteration 637, objective value: [18.97098485030358].
[INFO] [2021-11-06 12:41:51,833] [OpenBox-Shadan] Iteration 638, objective value: [26.198586129497613].
[INFO] [2021-11-06 12:42:17,797] [OpenBox-Shadan] Iteration 639, objective value: [7.398861896194205].
[INFO] [2021-11-06 12:42:41,844] [OpenBox-Shadan] Iteration 640, objective value: [17.306141083232717].
[INFO] [2021-11-06 12:43:04,823] [OpenBox-Shadan] Iteration 641, objective value: [6.580748290396201].
[INFO] [2021-11-06 12:43:27,918] [OpenBox-Shadan] Iteration 642, objective value: [7.245396573211664].
[INFO] [2021-11-06 12:43:52,156] [OpenBox-Shadan] Iteration 643, objective value: [8.93342008740143].
[INFO] [2021-11-06 12:44:15,015] [OpenBox-Shadan] Iteration 644, objective value: [7.489382240121017].
[INFO] [2021-11-06 12:44:39,671] [OpenBox-Shadan] Iteration 645, objective value: [23.12590275380508].
[INFO] [2021-11-06 12:45:02,491] [OpenBox-Shadan] Iteration 646, objective value: [7.108423964449315].
[INFO] [2021-11-06 12:45:25,248] [OpenBox-Shadan] Iteration 647, objective value: [15.621980920881413].
[INFO] [2021-11-06 12:45:50,397] [OpenBox-Shadan] Iteration 648, objective value: [18.00976889498719].
[INFO] [2021-11-06 12:46:14,452] [OpenBox-Shadan] Iteration 649, objective value: [8.581601912868564].
[INFO] [2021-11-06 12:46:38,275] [OpenBox-Shadan] Iteration 650, objective value: [15.691920028675398].
[INFO] [2021-11-06 12:47:02,318] [OpenBox-Shadan] Iteration 651, objective value: [6.606371518201556].
[INFO] [2021-11-06 12:47:25,970] [OpenBox-Shadan] Iteration 652, objective value: [46.25727115098501].
[INFO] [2021-11-06 12:47:50,543] [OpenBox-Shadan] Iteration 653, objective value: [13.311061783811581].
[INFO] [2021-11-06 12:48:13,803] [OpenBox-Shadan] Iteration 654, objective value: [21.67386362354013].
[INFO] [2021-11-06 12:48:36,422] [OpenBox-Shadan] Iteration 655, objective value: [15.442022899193546].
[INFO] [2021-11-06 12:49:01,899] [OpenBox-Shadan] Iteration 656, objective value: [12.504623500962325].
[INFO] [2021-11-06 12:49:27,461] [OpenBox-Shadan] Iteration 657, objective value: [9.457522834415073].
[INFO] [2021-11-06 12:49:51,741] [OpenBox-Shadan] Iteration 658, objective value: [12.530370497089763].
[INFO] [2021-11-06 12:50:15,043] [OpenBox-Shadan] Iteration 659, objective value: [26.94306100190731].
[INFO] [2021-11-06 12:50:37,854] [OpenBox-Shadan] Iteration 660, objective value: [10.451728524471207].
[INFO] [2021-11-06 12:51:02,018] [OpenBox-Shadan] Iteration 661, objective value: [44.86271012024196].
[INFO] [2021-11-06 12:51:29,149] [OpenBox-Shadan] Iteration 662, objective value: [27.21830732154767].
[INFO] [2021-11-06 12:51:53,517] [OpenBox-Shadan] Iteration 663, objective value: [14.507127757840479].
[INFO] [2021-11-06 12:52:16,871] [OpenBox-Shadan] Iteration 664, objective value: [16.940380581798493].
[INFO] [2021-11-06 12:52:40,095] [OpenBox-Shadan] Iteration 665, objective value: [6.662421903431991].
[INFO] [2021-11-06 12:53:03,847] [OpenBox-Shadan] Iteration 666, objective value: [6.652377587882825].
[INFO] [2021-11-06 12:53:28,538] [OpenBox-Shadan] Iteration 667, objective value: [7.809672986331989].
[INFO] [2021-11-06 12:53:51,583] [OpenBox-Shadan] Iteration 668, objective value: [8.843206972797844].
[INFO] [2021-11-06 12:54:16,692] [OpenBox-Shadan] Iteration 669, objective value: [9.285214583681082].
[INFO] [2021-11-06 12:54:39,014] [OpenBox-Shadan] Iteration 670, objective value: [9.425126057991037].
[INFO] [2021-11-06 12:55:02,636] [OpenBox-Shadan] Iteration 671, objective value: [7.217386401877121].
[INFO] [2021-11-06 12:55:27,440] [OpenBox-Shadan] Iteration 672, objective value: [11.68619755436238].
[INFO] [2021-11-06 12:55:51,653] [OpenBox-Shadan] Iteration 673, objective value: [17.863272367222322].
[INFO] [2021-11-06 12:56:18,455] [OpenBox-Shadan] Iteration 674, objective value: [15.92862570812811].
[INFO] [2021-11-06 12:56:42,647] [OpenBox-Shadan] Iteration 675, objective value: [7.754597935444949].
[INFO] [2021-11-06 12:57:10,749] [OpenBox-Shadan] Iteration 676, objective value: [8.472060423058522].
[INFO] [2021-11-06 12:57:34,352] [OpenBox-Shadan] Iteration 677, objective value: [14.646811082981216].
[INFO] [2021-11-06 12:57:57,885] [OpenBox-Shadan] Iteration 678, objective value: [10.690075197594368].
[INFO] [2021-11-06 12:58:20,217] [OpenBox-Shadan] Iteration 679, objective value: [100.0].
[INFO] [2021-11-06 12:58:44,651] [OpenBox-Shadan] Iteration 680, objective value: [6.397121406812872].
[INFO] [2021-11-06 12:59:09,145] [OpenBox-Shadan] Iteration 681, objective value: [16.186849547877813].
[INFO] [2021-11-06 12:59:34,411] [OpenBox-Shadan] Iteration 682, objective value: [15.414006450104594].
[INFO] [2021-11-06 12:59:59,231] [OpenBox-Shadan] Iteration 683, objective value: [14.711873252255472].
[INFO] [2021-11-06 13:00:23,978] [OpenBox-Shadan] Iteration 684, objective value: [4.04104659934805].
[INFO] [2021-11-06 13:00:47,483] [OpenBox-Shadan] Iteration 685, objective value: [37.06485289750945].
[INFO] [2021-11-06 13:01:15,415] [OpenBox-Shadan] Iteration 686, objective value: [22.724905328494714].
[INFO] [2021-11-06 13:01:39,403] [OpenBox-Shadan] Iteration 687, objective value: [9.070457222394637].
[INFO] [2021-11-06 13:02:03,848] [OpenBox-Shadan] Iteration 688, objective value: [8.988926087801659].
[INFO] [2021-11-06 13:02:29,923] [OpenBox-Shadan] Iteration 689, objective value: [39.163885001071975].
[INFO] [2021-11-06 13:02:52,839] [OpenBox-Shadan] Iteration 690, objective value: [16.900665517970438].
[INFO] [2021-11-06 13:03:16,327] [OpenBox-Shadan] Iteration 691, objective value: [7.633971151668078].
[INFO] [2021-11-06 13:03:38,237] [OpenBox-Shadan] Iteration 692, objective value: [5.962799708322137].
[INFO] [2021-11-06 13:04:00,476] [OpenBox-Shadan] Iteration 693, objective value: [42.10699906786587].
[INFO] [2021-11-06 13:04:23,972] [OpenBox-Shadan] Iteration 694, objective value: [16.77331381666015].
[INFO] [2021-11-06 13:04:49,970] [OpenBox-Shadan] Iteration 695, objective value: [16.135370010209456].
[INFO] [2021-11-06 13:05:12,756] [OpenBox-Shadan] Iteration 696, objective value: [17.317797525305124].
[INFO] [2021-11-06 13:05:36,257] [OpenBox-Shadan] Iteration 697, objective value: [44.231051446707646].
[INFO] [2021-11-06 13:05:59,937] [OpenBox-Shadan] Iteration 698, objective value: [6.901813498423138].
[INFO] [2021-11-06 13:06:25,239] [OpenBox-Shadan] Iteration 699, objective value: [16.68211383408307].
[INFO] [2021-11-06 13:06:49,483] [OpenBox-Shadan] Iteration 700, objective value: [33.259605301366406].
[INFO] [2021-11-06 13:07:12,556] [OpenBox-Shadan] Iteration 701, objective value: [8.794371325863068].
[INFO] [2021-11-06 13:07:36,048] [OpenBox-Shadan] Iteration 702, objective value: [18.30087529184722].
[INFO] [2021-11-06 13:07:59,926] [OpenBox-Shadan] Iteration 703, objective value: [6.818680917378288].
[INFO] [2021-11-06 13:08:23,493] [OpenBox-Shadan] Iteration 704, objective value: [5.932595165259968].
[INFO] [2021-11-06 13:08:49,092] [OpenBox-Shadan] Iteration 705, objective value: [8.437587553575312].
[INFO] [2021-11-06 13:09:13,973] [OpenBox-Shadan] Iteration 706, objective value: [33.41409726841408].
[INFO] [2021-11-06 13:09:38,241] [OpenBox-Shadan] Iteration 707, objective value: [20.677587749468728].
[INFO] [2021-11-06 13:10:00,724] [OpenBox-Shadan] Iteration 708, objective value: [13.721561839022755].
[INFO] [2021-11-06 13:10:25,314] [OpenBox-Shadan] Iteration 709, objective value: [6.583018258459319].
[INFO] [2021-11-06 13:10:48,447] [OpenBox-Shadan] Iteration 710, objective value: [8.540032095825225].
[INFO] [2021-11-06 13:11:10,769] [OpenBox-Shadan] Iteration 711, objective value: [10.119480133334392].
[INFO] [2021-11-06 13:11:34,159] [OpenBox-Shadan] Iteration 712, objective value: [10.35648765205137].
[INFO] [2021-11-06 13:11:59,004] [OpenBox-Shadan] Iteration 713, objective value: [18.21594327941105].
[INFO] [2021-11-06 13:12:20,794] [OpenBox-Shadan] Iteration 714, objective value: [21.768930006507887].
[INFO] [2021-11-06 13:12:44,704] [OpenBox-Shadan] Iteration 715, objective value: [18.921422018076342].
[INFO] [2021-11-06 13:13:08,839] [OpenBox-Shadan] Iteration 716, objective value: [25.482297091019362].
[INFO] [2021-11-06 13:13:30,301] [OpenBox-Shadan] Iteration 717, objective value: [27.461107208623744].
[INFO] [2021-11-06 13:13:53,566] [OpenBox-Shadan] Iteration 718, objective value: [7.895293102511516].
[INFO] [2021-11-06 13:14:17,276] [OpenBox-Shadan] Iteration 719, objective value: [17.495093133590316].
[INFO] [2021-11-06 13:14:40,343] [OpenBox-Shadan] Iteration 720, objective value: [18.143898397682563].
[INFO] [2021-11-06 13:15:04,872] [OpenBox-Shadan] Iteration 721, objective value: [20.696497593708003].
[INFO] [2021-11-06 13:15:28,089] [OpenBox-Shadan] Iteration 722, objective value: [10.484515953535904].
[INFO] [2021-11-06 13:15:49,849] [OpenBox-Shadan] Iteration 723, objective value: [22.08460021553593].
[INFO] [2021-11-06 13:16:14,564] [OpenBox-Shadan] Iteration 724, objective value: [28.295319651653173].
[INFO] [2021-11-06 13:16:39,334] [OpenBox-Shadan] Iteration 725, objective value: [22.48771685863983].
[INFO] [2021-11-06 13:17:02,326] [OpenBox-Shadan] Iteration 726, objective value: [16.852602748972757].
[INFO] [2021-11-06 13:17:26,536] [OpenBox-Shadan] Iteration 727, objective value: [22.805888858073402].
[INFO] [2021-11-06 13:17:51,381] [OpenBox-Shadan] Iteration 728, objective value: [12.398200977441462].
[INFO] [2021-11-06 13:18:13,138] [OpenBox-Shadan] Iteration 729, objective value: [15.400311169480858].
[INFO] [2021-11-06 13:18:35,833] [OpenBox-Shadan] Iteration 730, objective value: [8.552117980020597].
[INFO] [2021-11-06 13:19:02,622] [OpenBox-Shadan] Iteration 731, objective value: [26.340659168118435].
[INFO] [2021-11-06 13:19:25,765] [OpenBox-Shadan] Iteration 732, objective value: [31.830828297194813].
[INFO] [2021-11-06 13:19:50,481] [OpenBox-Shadan] Iteration 733, objective value: [22.63842093164527].
[INFO] [2021-11-06 13:20:14,737] [OpenBox-Shadan] Iteration 734, objective value: [28.20419975804745].
[INFO] [2021-11-06 13:20:38,927] [OpenBox-Shadan] Iteration 735, objective value: [14.548467380934369].
[INFO] [2021-11-06 13:21:02,460] [OpenBox-Shadan] Iteration 736, objective value: [24.833739715427868].
[INFO] [2021-11-06 13:21:25,151] [OpenBox-Shadan] Iteration 737, objective value: [7.831039094105364].
[INFO] [2021-11-06 13:21:48,263] [OpenBox-Shadan] Iteration 738, objective value: [10.07604431195557].
[INFO] [2021-11-06 13:22:09,680] [OpenBox-Shadan] Iteration 739, objective value: [100.0].
[INFO] [2021-11-06 13:22:32,457] [OpenBox-Shadan] Iteration 740, objective value: [5.925041821840921].
[INFO] [2021-11-06 13:22:57,287] [OpenBox-Shadan] Iteration 741, objective value: [27.353042012011983].
[INFO] [2021-11-06 13:23:23,752] [OpenBox-Shadan] Iteration 742, objective value: [6.413940160382552].
[INFO] [2021-11-06 13:23:45,610] [OpenBox-Shadan] Iteration 743, objective value: [10.018661508601312].
[INFO] [2021-11-06 13:24:11,231] [OpenBox-Shadan] Iteration 744, objective value: [23.972385599152204].
[INFO] [2021-11-06 13:24:35,783] [OpenBox-Shadan] Iteration 745, objective value: [12.067324375244723].
[INFO] [2021-11-06 13:25:00,746] [OpenBox-Shadan] Iteration 746, objective value: [27.25035736306222].
[INFO] [2021-11-06 13:25:23,034] [OpenBox-Shadan] Iteration 747, objective value: [8.846584959405135].
[INFO] [2021-11-06 13:25:48,088] [OpenBox-Shadan] Iteration 748, objective value: [23.341412569301795].
[INFO] [2021-11-06 13:26:12,259] [OpenBox-Shadan] Iteration 749, objective value: [16.026763289988494].
[INFO] [2021-11-06 13:26:37,501] [OpenBox-Shadan] Iteration 750, objective value: [36.80676911141396].
[INFO] [2021-11-06 13:27:02,886] [OpenBox-Shadan] Iteration 751, objective value: [24.370141863432565].
[INFO] [2021-11-06 13:27:27,703] [OpenBox-Shadan] Iteration 752, objective value: [18.56602206708311].
[INFO] [2021-11-06 13:27:49,528] [OpenBox-Shadan] Iteration 753, objective value: [18.86386262650923].
[INFO] [2021-11-06 13:28:12,478] [OpenBox-Shadan] Iteration 754, objective value: [13.03185781607796].
[INFO] [2021-11-06 13:28:36,992] [OpenBox-Shadan] Iteration 755, objective value: [22.338407782101783].
[INFO] [2021-11-06 13:28:59,871] [OpenBox-Shadan] Iteration 756, objective value: [36.68254449144689].
[INFO] [2021-11-06 13:29:22,585] [OpenBox-Shadan] Iteration 757, objective value: [15.537786649423964].
[INFO] [2021-11-06 13:29:47,469] [OpenBox-Shadan] Iteration 758, objective value: [28.741783395702498].
[INFO] [2021-11-06 13:30:12,213] [OpenBox-Shadan] Iteration 759, objective value: [8.338588259060558].
[INFO] [2021-11-06 13:30:35,612] [OpenBox-Shadan] Iteration 760, objective value: [10.454417997693412].
[INFO] [2021-11-06 13:31:01,943] [OpenBox-Shadan] Iteration 761, objective value: [44.59634694784109].
[INFO] [2021-11-06 13:31:26,939] [OpenBox-Shadan] Iteration 762, objective value: [18.051849259093984].
[INFO] [2021-11-06 13:31:50,802] [OpenBox-Shadan] Iteration 763, objective value: [6.614586400147644].
[INFO] [2021-11-06 13:32:15,470] [OpenBox-Shadan] Iteration 764, objective value: [8.033212912531852].
[INFO] [2021-11-06 13:32:39,658] [OpenBox-Shadan] Iteration 765, objective value: [26.390501118800287].
[INFO] [2021-11-06 13:33:03,331] [OpenBox-Shadan] Iteration 766, objective value: [30.779632522381803].
[INFO] [2021-11-06 13:33:25,692] [OpenBox-Shadan] Iteration 767, objective value: [100.0].
[INFO] [2021-11-06 13:33:48,451] [OpenBox-Shadan] Iteration 768, objective value: [32.9500437585684].
[INFO] [2021-11-06 13:34:12,712] [OpenBox-Shadan] Iteration 769, objective value: [7.516485868511467].
[INFO] [2021-11-06 13:34:37,339] [OpenBox-Shadan] Iteration 770, objective value: [17.09225611695662].
[INFO] [2021-11-06 13:35:03,111] [OpenBox-Shadan] Iteration 771, objective value: [21.034754966128475].
[INFO] [2021-11-06 13:35:27,190] [OpenBox-Shadan] Iteration 772, objective value: [15.865500118202178].
[INFO] [2021-11-06 13:35:51,562] [OpenBox-Shadan] Iteration 773, objective value: [29.791443900833173].
[INFO] [2021-11-06 13:36:17,204] [OpenBox-Shadan] Iteration 774, objective value: [27.668904063140772].
[INFO] [2021-11-06 13:36:40,480] [OpenBox-Shadan] Iteration 775, objective value: [7.063492437449042].
[INFO] [2021-11-06 13:37:04,819] [OpenBox-Shadan] Iteration 776, objective value: [5.89795957114238].
[INFO] [2021-11-06 13:37:28,073] [OpenBox-Shadan] Iteration 777, objective value: [10.91515832552092].
[INFO] [2021-11-06 13:37:51,713] [OpenBox-Shadan] Iteration 778, objective value: [36.24481492667696].
[INFO] [2021-11-06 13:38:21,387] [OpenBox-Shadan] Iteration 779, objective value: [41.23010957731867].
[INFO] [2021-11-06 13:38:44,082] [OpenBox-Shadan] Iteration 780, objective value: [15.896402742329272].
[INFO] [2021-11-06 13:39:05,649] [OpenBox-Shadan] Iteration 781, objective value: [17.116381929963936].
[INFO] [2021-11-06 13:39:29,368] [OpenBox-Shadan] Iteration 782, objective value: [25.069960922524515].
[INFO] [2021-11-06 13:39:52,267] [OpenBox-Shadan] Iteration 783, objective value: [7.901938647242531].
[INFO] [2021-11-06 13:40:14,712] [OpenBox-Shadan] Iteration 784, objective value: [6.117137847058558].
[INFO] [2021-11-06 13:40:38,799] [OpenBox-Shadan] Iteration 785, objective value: [8.89581227316333].
[INFO] [2021-11-06 13:41:03,351] [OpenBox-Shadan] Iteration 786, objective value: [7.182130596382947].
[INFO] [2021-11-06 13:41:27,603] [OpenBox-Shadan] Iteration 787, objective value: [8.139838550118256].
[INFO] [2021-11-06 13:41:51,916] [OpenBox-Shadan] Iteration 788, objective value: [23.579390736285205].
[INFO] [2021-11-06 13:42:13,889] [OpenBox-Shadan] Iteration 789, objective value: [52.75070982661115].
[INFO] [2021-11-06 13:42:36,180] [OpenBox-Shadan] Iteration 790, objective value: [8.614880573202143].
[INFO] [2021-11-06 13:42:58,030] [OpenBox-Shadan] Iteration 791, objective value: [5.708470911020129].
[INFO] [2021-11-06 13:43:22,564] [OpenBox-Shadan] Iteration 792, objective value: [25.76400332484073].
[INFO] [2021-11-06 13:43:48,974] [OpenBox-Shadan] Iteration 793, objective value: [9.600518199464005].
[INFO] [2021-11-06 13:44:13,629] [OpenBox-Shadan] Iteration 794, objective value: [17.2513242674827].
[INFO] [2021-11-06 13:44:39,516] [OpenBox-Shadan] Iteration 795, objective value: [22.887631422501457].
[INFO] [2021-11-06 13:45:02,198] [OpenBox-Shadan] Iteration 796, objective value: [16.860518107888467].
[INFO] [2021-11-06 13:45:24,138] [OpenBox-Shadan] Iteration 797, objective value: [20.811786462889145].
[INFO] [2021-11-06 13:45:47,324] [OpenBox-Shadan] Iteration 798, objective value: [7.684587623551522].
[INFO] [2021-11-06 13:46:10,837] [OpenBox-Shadan] Iteration 799, objective value: [17.690196262988096].
[INFO] [2021-11-06 13:46:34,055] [OpenBox-Shadan] Iteration 800, objective value: [30.451854185496543].
[INFO] [2021-11-06 13:46:59,064] [OpenBox-Shadan] Iteration 801, objective value: [29.616463350906074].
[INFO] [2021-11-06 13:47:25,620] [OpenBox-Shadan] Iteration 802, objective value: [15.667517773944994].
[INFO] [2021-11-06 13:47:47,916] [OpenBox-Shadan] Iteration 803, objective value: [8.80591420292592].
[INFO] [2021-11-06 13:48:09,637] [OpenBox-Shadan] Iteration 804, objective value: [100.0].
[INFO] [2021-11-06 13:48:34,107] [OpenBox-Shadan] Iteration 805, objective value: [6.025080294108207].
[INFO] [2021-11-06 13:48:55,959] [OpenBox-Shadan] Iteration 806, objective value: [21.385821086976065].
[INFO] [2021-11-06 13:49:20,560] [OpenBox-Shadan] Iteration 807, objective value: [18.356036375555192].
[INFO] [2021-11-06 13:49:46,608] [OpenBox-Shadan] Iteration 808, objective value: [6.967516579629347].
[INFO] [2021-11-06 13:50:10,368] [OpenBox-Shadan] Iteration 809, objective value: [20.92741434603454].
[INFO] [2021-11-06 13:50:37,987] [OpenBox-Shadan] Iteration 810, objective value: [35.04033081425605].
[INFO] [2021-11-06 13:51:01,813] [OpenBox-Shadan] Iteration 811, objective value: [7.415266067250286].
[INFO] [2021-11-06 13:51:26,085] [OpenBox-Shadan] Iteration 812, objective value: [8.264171020031668].
[INFO] [2021-11-06 13:51:46,982] [OpenBox-Shadan] Iteration 813, objective value: [100.0].
[INFO] [2021-11-06 13:52:10,748] [OpenBox-Shadan] Iteration 814, objective value: [8.530065079504467].
[INFO] [2021-11-06 13:52:32,970] [OpenBox-Shadan] Iteration 815, objective value: [8.942024275810539].
[INFO] [2021-11-06 13:52:55,504] [OpenBox-Shadan] Iteration 816, objective value: [19.996275643180255].
[INFO] [2021-11-06 13:53:19,813] [OpenBox-Shadan] Iteration 817, objective value: [19.789149838972094].
[INFO] [2021-11-06 13:53:42,903] [OpenBox-Shadan] Iteration 818, objective value: [22.31244935671222].
[INFO] [2021-11-06 13:54:07,688] [OpenBox-Shadan] Iteration 819, objective value: [14.572943420928738].
[INFO] [2021-11-06 13:54:29,204] [OpenBox-Shadan] Iteration 820, objective value: [100.0].
[INFO] [2021-11-06 13:54:49,842] [OpenBox-Shadan] Iteration 821, objective value: [100.0].
[INFO] [2021-11-06 13:55:12,749] [OpenBox-Shadan] Iteration 822, objective value: [8.791164048747376].
[INFO] [2021-11-06 13:55:37,073] [OpenBox-Shadan] Iteration 823, objective value: [8.080279149151167].
[INFO] [2021-11-06 13:55:59,947] [OpenBox-Shadan] Iteration 824, objective value: [22.93356832431985].
[INFO] [2021-11-06 13:56:23,415] [OpenBox-Shadan] Iteration 825, objective value: [18.767482615683818].
[INFO] [2021-11-06 13:56:47,502] [OpenBox-Shadan] Iteration 826, objective value: [7.799164007439728].
[INFO] [2021-11-06 13:57:09,286] [OpenBox-Shadan] Iteration 827, objective value: [20.178503289410514].
[INFO] [2021-11-06 13:57:31,511] [OpenBox-Shadan] Iteration 828, objective value: [7.105827641643955].
[INFO] [2021-11-06 13:57:54,203] [OpenBox-Shadan] Iteration 829, objective value: [21.819611375607735].
[INFO] [2021-11-06 13:58:17,586] [OpenBox-Shadan] Iteration 830, objective value: [15.677066370500256].
[INFO] [2021-11-06 13:58:41,217] [OpenBox-Shadan] Iteration 831, objective value: [14.882549529983379].
[INFO] [2021-11-06 13:59:04,772] [OpenBox-Shadan] Iteration 832, objective value: [10.53235023644244].
[INFO] [2021-11-06 13:59:28,683] [OpenBox-Shadan] Iteration 833, objective value: [9.347469278216153].
[INFO] [2021-11-06 13:59:51,544] [OpenBox-Shadan] Iteration 834, objective value: [21.96265076122421].
[INFO] [2021-11-06 14:00:14,647] [OpenBox-Shadan] Iteration 835, objective value: [21.190466652006762].
[INFO] [2021-11-06 14:00:38,075] [OpenBox-Shadan] Iteration 836, objective value: [25.429156624241855].
[INFO] [2021-11-06 14:01:02,610] [OpenBox-Shadan] Iteration 837, objective value: [8.168063995251899].
[INFO] [2021-11-06 14:01:26,601] [OpenBox-Shadan] Iteration 838, objective value: [17.698454279521556].
[INFO] [2021-11-06 14:01:50,582] [OpenBox-Shadan] Iteration 839, objective value: [20.43231281858597].
[INFO] [2021-11-06 14:02:12,956] [OpenBox-Shadan] Iteration 840, objective value: [6.2728707742159315].
