[INFO] [2021-10-31 14:23:34,510] [OpenBox-Shadan] Iteration 1, objective value: [100.0].
[INFO] [2021-10-31 17:35:53,173] [OpenBox-Shadan] Iteration 320, objective value: [39.127179340769466].
[INFO] [2021-10-31 17:36:16,065] [OpenBox-Shadan] Iteration 197, objective value: [36.71910973208246].
[INFO] [2021-10-31 17:36:26,842] [OpenBox-Shadan] Iteration 321, objective value: [28.257275140253967].
[INFO] [2021-10-31 17:37:07,541] [OpenBox-Shadan] Iteration 322, objective value: [47.584855159954365].
[INFO] [2021-10-31 17:37:35,687] [OpenBox-Shadan] Iteration 198, objective value: [38.37355139588789].
[INFO] [2021-10-31 17:37:38,929] [OpenBox-Shadan] Iteration 323, objective value: [36.50120711900035].
[INFO] [2021-10-31 17:38:11,439] [OpenBox-Shadan] Iteration 324, objective value: [45.46131713226173].
[INFO] [2021-10-31 17:38:45,976] [OpenBox-Shadan] Iteration 325, objective value: [37.72267653146797].
[INFO] [2021-10-31 17:39:01,998] [OpenBox-Shadan] Iteration 199, objective value: [44.10282166208059].
[INFO] [2021-10-31 17:39:23,604] [OpenBox-Shadan] Iteration 326, objective value: [40.67068111433798].
[INFO] [2021-10-31 17:40:02,560] [OpenBox-Shadan] Iteration 327, objective value: [43.18919113286287].
[INFO] [2021-10-31 17:40:21,055] [OpenBox-Shadan] Iteration 200, objective value: [38.82228215715657].
[INFO] [2021-10-31 17:40:43,076] [OpenBox-Shadan] Iteration 328, objective value: [49.4920297327588].
[INFO] [2021-10-31 17:41:20,505] [OpenBox-Shadan] Iteration 329, objective value: [35.08108382715942].
[INFO] [2021-10-31 17:41:36,487] [OpenBox-Shadan] Iteration 201, objective value: [30.166183478514256].
[INFO] [2021-10-31 17:41:56,245] [OpenBox-Shadan] Iteration 330, objective value: [46.61401889231331].
[INFO] [2021-10-31 17:42:27,946] [OpenBox-Shadan] Iteration 331, objective value: [42.29061363558688].
[INFO] [2021-10-31 17:42:36,849] [OpenBox-Shadan] Iteration 202, objective value: [42.631065393318515].
[INFO] [2021-10-31 17:43:05,299] [OpenBox-Shadan] Iteration 332, objective value: [31.58321843387081].
[INFO] [2021-10-31 17:43:40,525] [OpenBox-Shadan] Iteration 333, objective value: [38.280957082149534].
[INFO] [2021-10-31 17:44:00,330] [OpenBox-Shadan] Iteration 203, objective value: [41.80245008288415].
[INFO] [2021-10-31 17:44:15,348] [OpenBox-Shadan] Iteration 334, objective value: [40.840805145645795].
[INFO] [2021-10-31 17:44:52,072] [OpenBox-Shadan] Iteration 335, objective value: [39.4771974875989].
[INFO] [2021-10-31 17:45:20,653] [OpenBox-Shadan] Iteration 204, objective value: [32.18470938603663].
[INFO] [2021-10-31 17:45:26,501] [OpenBox-Shadan] Iteration 336, objective value: [49.462309351505965].
[INFO] [2021-10-31 17:45:57,965] [OpenBox-Shadan] Iteration 337, objective value: [38.6394273606758].
[INFO] [2021-10-31 17:46:16,587] [OpenBox-Shadan] Iteration 205, objective value: [29.611165549009826].
[INFO] [2021-10-31 17:46:32,709] [OpenBox-Shadan] Iteration 338, objective value: [45.50097834943213].
[INFO] [2021-10-31 17:47:08,294] [OpenBox-Shadan] Iteration 339, objective value: [52.132182759288135].
[INFO] [2021-10-31 17:47:16,039] [OpenBox-Shadan] Iteration 206, objective value: [43.113084687238846].
[INFO] [2021-10-31 17:47:42,809] [OpenBox-Shadan] Iteration 340, objective value: [38.46751717940282].
[INFO] [2021-10-31 17:48:17,187] [OpenBox-Shadan] Iteration 341, objective value: [37.31324051049617].
[INFO] [2021-10-31 17:48:32,719] [OpenBox-Shadan] Iteration 207, objective value: [50.53809125018824].
[INFO] [2021-10-31 17:48:54,775] [OpenBox-Shadan] Iteration 342, objective value: [34.69151077634149].
[INFO] [2021-10-31 17:49:30,023] [OpenBox-Shadan] Iteration 343, objective value: [51.70259394913099].
[INFO] [2021-10-31 17:49:38,448] [OpenBox-Shadan] Iteration 208, objective value: [41.37994698259202].
[INFO] [2021-10-31 17:50:03,984] [OpenBox-Shadan] Iteration 344, objective value: [44.67779389004718].
[INFO] [2021-10-31 17:50:32,884] [OpenBox-Shadan] Iteration 345, objective value: [30.392247339213498].
[INFO] [2021-10-31 17:50:50,843] [OpenBox-Shadan] Iteration 209, objective value: [35.23569840420946].
[INFO] [2021-10-31 17:51:09,483] [OpenBox-Shadan] Iteration 346, objective value: [44.47719099721132].
[INFO] [2021-10-31 17:51:39,484] [OpenBox-Shadan] Iteration 347, objective value: [43.02809791373184].
[INFO] [2021-10-31 17:52:00,759] [OpenBox-Shadan] Iteration 210, objective value: [41.283271602237534].
[INFO] [2021-10-31 17:52:16,629] [OpenBox-Shadan] Iteration 348, objective value: [30.787259228605663].
[INFO] [2021-10-31 17:52:52,185] [OpenBox-Shadan] Iteration 349, objective value: [33.7568700286849].
[INFO] [2021-10-31 17:53:29,489] [OpenBox-Shadan] Iteration 350, objective value: [38.30203360947711].
[INFO] [2021-10-31 17:53:34,126] [OpenBox-Shadan] Iteration 211, objective value: [32.074969401330364].
[INFO] [2021-10-31 17:54:03,995] [OpenBox-Shadan] Iteration 351, objective value: [32.3172324673898].
[INFO] [2021-10-31 17:54:37,911] [OpenBox-Shadan] Iteration 352, objective value: [32.468678287926934].
[INFO] [2021-10-31 17:54:52,182] [OpenBox-Shadan] Iteration 212, objective value: [45.262603947792556].
[INFO] [2021-10-31 17:55:14,261] [OpenBox-Shadan] Iteration 353, objective value: [32.12338421743152].
[INFO] [2021-10-31 17:55:49,931] [OpenBox-Shadan] Iteration 354, objective value: [43.01387193747491].
[INFO] [2021-10-31 17:56:21,793] [OpenBox-Shadan] Iteration 213, objective value: [51.37775789075009].
[INFO] [2021-10-31 17:56:23,111] [OpenBox-Shadan] Iteration 355, objective value: [36.257701654698536].
[INFO] [2021-10-31 17:56:56,490] [OpenBox-Shadan] Iteration 356, objective value: [25.55333475961514].
[INFO] [2021-10-31 17:57:31,799] [OpenBox-Shadan] Iteration 357, objective value: [44.12321071368102].
[INFO] [2021-10-31 17:57:34,954] [OpenBox-Shadan] Iteration 214, objective value: [28.860752531111444].
[INFO] [2021-10-31 17:58:12,334] [OpenBox-Shadan] Iteration 358, objective value: [55.02535129115421].
[INFO] [2021-10-31 17:58:45,557] [OpenBox-Shadan] Iteration 359, objective value: [39.6670716790456].
[INFO] [2021-10-31 17:59:00,584] [OpenBox-Shadan] Iteration 215, objective value: [31.80135108839707].
[INFO] [2021-10-31 17:59:27,079] [OpenBox-Shadan] Iteration 360, objective value: [45.03668681965287].
[INFO] [2021-10-31 18:00:05,067] [OpenBox-Shadan] Iteration 361, objective value: [35.676740028109606].
[INFO] [2021-10-31 18:00:36,811] [OpenBox-Shadan] Iteration 362, objective value: [45.771597724960685].
[INFO] [2021-10-31 18:00:36,852] [OpenBox-Shadan] Iteration 216, objective value: [33.538122627839485].
[INFO] [2021-10-31 18:01:04,137] [OpenBox-Shadan] Iteration 363, objective value: [100.0].
[INFO] [2021-10-31 18:01:39,980] [OpenBox-Shadan] Iteration 364, objective value: [53.63411072959915].
[INFO] [2021-10-31 18:01:45,908] [OpenBox-Shadan] Iteration 217, objective value: [32.7714379912364].
[INFO] [2021-10-31 18:02:14,933] [OpenBox-Shadan] Iteration 365, objective value: [47.906773574776636].
[INFO] [2021-10-31 18:02:48,713] [OpenBox-Shadan] Iteration 366, objective value: [40.494268935284715].
[INFO] [2021-10-31 18:03:16,690] [OpenBox-Shadan] Iteration 218, objective value: [39.02547446425567].
[INFO] [2021-10-31 18:03:20,071] [OpenBox-Shadan] Iteration 367, objective value: [30.852340046953472].
[INFO] [2021-10-31 18:03:58,216] [OpenBox-Shadan] Iteration 368, objective value: [56.29684543875085].
[INFO] [2021-10-31 18:04:31,639] [OpenBox-Shadan] Iteration 369, objective value: [35.733021649457925].
[INFO] [2021-10-31 18:04:41,137] [OpenBox-Shadan] Iteration 219, objective value: [31.117725383551473].
[INFO] [2021-10-31 18:05:04,278] [OpenBox-Shadan] Iteration 370, objective value: [38.7165264782653].
[INFO] [2021-10-31 18:05:37,403] [OpenBox-Shadan] Iteration 371, objective value: [63.14501313152454].
[INFO] [2021-10-31 18:05:39,401] [OpenBox-Shadan] Iteration 220, objective value: [31.92680162955702].
[INFO] [2021-10-31 18:06:18,093] [OpenBox-Shadan] Iteration 372, objective value: [43.3614806928419].
[INFO] [2021-10-31 18:06:50,998] [OpenBox-Shadan] Iteration 373, objective value: [49.9802818585809].
[INFO] [2021-10-31 18:07:27,921] [OpenBox-Shadan] Iteration 374, objective value: [30.575527620727115].
[INFO] [2021-10-31 18:07:36,094] [OpenBox-Shadan] Iteration 221, objective value: [38.95289343713587].
[INFO] [2021-10-31 18:08:10,771] [OpenBox-Shadan] Iteration 375, objective value: [42.25037121652312].
[INFO] [2021-10-31 18:08:42,716] [OpenBox-Shadan] Iteration 376, objective value: [21.105358689647815].
[INFO] [2021-10-31 18:09:08,864] [OpenBox-Shadan] Iteration 222, objective value: [32.142497848521444].
[INFO] [2021-10-31 18:09:19,186] [OpenBox-Shadan] Iteration 377, objective value: [41.737993585022615].
[INFO] [2021-10-31 18:09:52,767] [OpenBox-Shadan] Iteration 378, objective value: [36.9668593129735].
[INFO] [2021-10-31 18:10:25,071] [OpenBox-Shadan] Iteration 223, objective value: [45.14026520192924].
[INFO] [2021-10-31 18:10:30,480] [OpenBox-Shadan] Iteration 379, objective value: [60.49717959982486].
[INFO] [2021-10-31 18:11:12,578] [OpenBox-Shadan] Iteration 380, objective value: [37.501905723685944].
[INFO] [2021-10-31 18:11:48,242] [OpenBox-Shadan] Iteration 381, objective value: [33.006121725931976].
[INFO] [2021-10-31 18:12:19,725] [OpenBox-Shadan] Iteration 224, objective value: [34.93641321660057].
[INFO] [2021-10-31 18:12:24,424] [OpenBox-Shadan] Iteration 382, objective value: [47.68774262018602].
[INFO] [2021-10-31 18:13:04,516] [OpenBox-Shadan] Iteration 383, objective value: [48.58620733580803].
[INFO] [2021-10-31 18:13:37,163] [OpenBox-Shadan] Iteration 384, objective value: [53.91370731864621].
[INFO] [2021-10-31 18:13:49,370] [OpenBox-Shadan] Iteration 225, objective value: [34.513652367727346].
[INFO] [2021-10-31 18:14:19,963] [OpenBox-Shadan] Iteration 385, objective value: [38.26426580624046].
[INFO] [2021-10-31 18:14:51,849] [OpenBox-Shadan] Iteration 386, objective value: [47.80972477267697].
[INFO] [2021-10-31 18:15:06,988] [OpenBox-Shadan] Iteration 226, objective value: [45.58594887074739].
[INFO] [2021-10-31 18:15:22,263] [OpenBox-Shadan] Iteration 387, objective value: [32.20578391522824].
[INFO] [2021-10-31 18:15:56,311] [OpenBox-Shadan] Iteration 388, objective value: [36.284138983722904].
[INFO] [2021-10-31 18:16:16,103] [OpenBox-Shadan] Iteration 227, objective value: [40.577132539202374].
[INFO] [2021-10-31 18:16:37,700] [OpenBox-Shadan] Iteration 389, objective value: [47.18885273818984].
[INFO] [2021-10-31 18:17:11,351] [OpenBox-Shadan] Iteration 390, objective value: [49.84436197961227].
[INFO] [2021-10-31 18:17:15,621] [OpenBox-Shadan] Iteration 228, objective value: [53.15449148164396].
[INFO] [2021-10-31 18:17:49,593] [OpenBox-Shadan] Iteration 391, objective value: [41.90060007093466].
[INFO] [2021-10-31 18:18:10,568] [OpenBox-Shadan] Iteration 229, objective value: [100.0].
[INFO] [2021-10-31 18:18:23,948] [OpenBox-Shadan] Iteration 392, objective value: [44.34871938906302].
[INFO] [2021-10-31 18:19:02,424] [OpenBox-Shadan] Iteration 393, objective value: [48.283814330327445].
[INFO] [2021-10-31 18:19:34,032] [OpenBox-Shadan] Iteration 394, objective value: [44.54239217287766].
[INFO] [2021-10-31 18:19:42,455] [OpenBox-Shadan] Iteration 230, objective value: [51.40252657464111].
[INFO] [2021-10-31 18:20:04,005] [OpenBox-Shadan] Iteration 395, objective value: [100.0].
[INFO] [2021-10-31 18:20:35,108] [OpenBox-Shadan] Iteration 396, objective value: [31.636546618888474].
[INFO] [2021-10-31 18:20:40,954] [OpenBox-Shadan] Iteration 231, objective value: [100.0].
[INFO] [2021-10-31 18:21:13,209] [OpenBox-Shadan] Iteration 397, objective value: [34.80232619084774].
[INFO] [2021-10-31 18:21:45,489] [OpenBox-Shadan] Iteration 232, objective value: [38.35287030288688].
[INFO] [2021-10-31 18:21:48,724] [OpenBox-Shadan] Iteration 398, objective value: [44.87579506391034].
[INFO] [2021-10-31 18:22:25,759] [OpenBox-Shadan] Iteration 399, objective value: [45.141626444486604].
[INFO] [2021-10-31 18:22:55,577] [OpenBox-Shadan] Iteration 233, objective value: [32.00529401195172].
[INFO] [2021-10-31 18:23:03,798] [OpenBox-Shadan] Iteration 400, objective value: [36.09527519110911].
[INFO] [2021-10-31 18:23:40,622] [OpenBox-Shadan] Iteration 401, objective value: [35.85745947510112].
[INFO] [2021-10-31 18:24:10,489] [OpenBox-Shadan] Iteration 402, objective value: [32.16066861503532].
[INFO] [2021-10-31 18:24:13,772] [OpenBox-Shadan] Iteration 234, objective value: [51.73296689462406].
[INFO] [2021-10-31 18:24:48,067] [OpenBox-Shadan] Iteration 403, objective value: [45.45938148763052].
[INFO] [2021-10-31 18:25:17,119] [OpenBox-Shadan] Iteration 235, objective value: [50.71985431882669].
[INFO] [2021-10-31 18:25:17,975] [OpenBox-Shadan] Iteration 404, objective value: [42.62661459025525].
[INFO] [2021-10-31 18:25:55,839] [OpenBox-Shadan] Iteration 405, objective value: [53.28200316616834].
[INFO] [2021-10-31 18:26:23,883] [OpenBox-Shadan] Iteration 406, objective value: [44.704622774151325].
[INFO] [2021-10-31 18:26:38,395] [OpenBox-Shadan] Iteration 236, objective value: [46.79281986464494].
[INFO] [2021-10-31 18:26:55,780] [OpenBox-Shadan] Iteration 407, objective value: [20.01563975516781].
[INFO] [2021-10-31 18:27:31,093] [OpenBox-Shadan] Iteration 408, objective value: [51.64531458607393].
[INFO] [2021-10-31 18:28:01,620] [OpenBox-Shadan] Iteration 237, objective value: [45.78248079479248].
[INFO] [2021-10-31 18:28:03,399] [OpenBox-Shadan] Iteration 409, objective value: [39.71561103432381].
[INFO] [2021-10-31 18:28:44,852] [OpenBox-Shadan] Iteration 410, objective value: [40.17256573921848].
[INFO] [2021-10-31 18:29:14,479] [OpenBox-Shadan] Iteration 411, objective value: [35.857503566074556].
[INFO] [2021-10-31 18:29:24,700] [OpenBox-Shadan] Iteration 238, objective value: [46.11627700765211].
[INFO] [2021-10-31 18:29:52,297] [OpenBox-Shadan] Iteration 412, objective value: [50.02173691737511].
[INFO] [2021-10-31 18:30:29,303] [OpenBox-Shadan] Iteration 413, objective value: [31.822345147555865].
[INFO] [2021-10-31 18:30:48,952] [OpenBox-Shadan] Iteration 239, objective value: [51.89268126763775].
[INFO] [2021-10-31 18:31:04,113] [OpenBox-Shadan] Iteration 414, objective value: [56.23268393748396].
[INFO] [2021-10-31 18:31:35,111] [OpenBox-Shadan] Iteration 415, objective value: [30.97090604868268].
[INFO] [2021-10-31 18:31:54,045] [OpenBox-Shadan] Iteration 240, objective value: [100.0].
[INFO] [2021-10-31 18:32:10,481] [OpenBox-Shadan] Iteration 416, objective value: [47.22538396288489].
[INFO] [2021-10-31 18:32:46,267] [OpenBox-Shadan] Iteration 417, objective value: [31.12644692770988].
[INFO] [2021-10-31 18:33:21,513] [OpenBox-Shadan] Iteration 418, objective value: [42.727806681544344].
[INFO] [2021-10-31 18:33:22,034] [OpenBox-Shadan] Iteration 241, objective value: [37.73912491465068].
[INFO] [2021-10-31 18:34:00,203] [OpenBox-Shadan] Iteration 419, objective value: [46.82604073655444].
[INFO] [2021-10-31 18:34:36,473] [OpenBox-Shadan] Iteration 420, objective value: [56.39232422007999].
[INFO] [2021-10-31 18:34:52,442] [OpenBox-Shadan] Iteration 242, objective value: [56.41670069417895].
[INFO] [2021-10-31 18:35:08,956] [OpenBox-Shadan] Iteration 421, objective value: [47.43413610478113].
[INFO] [2021-10-31 18:35:47,024] [OpenBox-Shadan] Iteration 422, objective value: [33.1295849031159].
[INFO] [2021-10-31 18:36:18,048] [OpenBox-Shadan] Iteration 423, objective value: [39.89086612018442].
[INFO] [2021-10-31 18:36:18,374] [OpenBox-Shadan] Iteration 243, objective value: [35.783833926101664].
[INFO] [2021-10-31 18:36:51,761] [OpenBox-Shadan] Iteration 424, objective value: [40.979448048636904].
[INFO] [2021-10-31 18:37:24,589] [OpenBox-Shadan] Iteration 425, objective value: [42.05020207434282].
[INFO] [2021-10-31 18:37:28,067] [OpenBox-Shadan] Iteration 244, objective value: [42.58496180945011].
[INFO] [2021-10-31 18:38:00,553] [OpenBox-Shadan] Iteration 426, objective value: [42.40130561703509].
[INFO] [2021-10-31 18:38:36,644] [OpenBox-Shadan] Iteration 427, objective value: [30.588469825241376].
[INFO] [2021-10-31 18:38:54,171] [OpenBox-Shadan] Iteration 245, objective value: [55.36080618027434].
[INFO] [2021-10-31 18:39:05,772] [OpenBox-Shadan] Iteration 428, objective value: [44.33033286159176].
[INFO] [2021-10-31 18:39:41,169] [OpenBox-Shadan] Iteration 429, objective value: [40.515499763071595].
[INFO] [2021-10-31 18:40:15,432] [OpenBox-Shadan] Iteration 430, objective value: [40.9428505353455].
[INFO] [2021-10-31 18:40:37,458] [OpenBox-Shadan] Iteration 246, objective value: [45.23710458245712].
[INFO] [2021-10-31 18:40:48,424] [OpenBox-Shadan] Iteration 431, objective value: [17.684432882078312].
[INFO] [2021-10-31 18:41:20,967] [OpenBox-Shadan] Iteration 432, objective value: [60.52505669403937].
[INFO] [2021-10-31 18:41:29,185] [OpenBox-Shadan] Iteration 247, objective value: [37.218282985426264].
[INFO] [2021-10-31 18:41:56,631] [OpenBox-Shadan] Iteration 433, objective value: [46.67813524844162].
[INFO] [2021-10-31 18:42:27,250] [OpenBox-Shadan] Iteration 434, objective value: [100.0].
[INFO] [2021-10-31 18:42:59,520] [OpenBox-Shadan] Iteration 435, objective value: [31.448059274463333].
[INFO] [2021-10-31 18:43:11,019] [OpenBox-Shadan] Iteration 248, objective value: [50.17247804300191].
[INFO] [2021-10-31 18:43:36,268] [OpenBox-Shadan] Iteration 436, objective value: [38.90255408008139].
[INFO] [2021-10-31 18:44:13,906] [OpenBox-Shadan] Iteration 437, objective value: [39.31020011880171].
[INFO] [2021-10-31 18:44:29,712] [OpenBox-Shadan] Iteration 249, objective value: [100.0].
[INFO] [2021-10-31 18:44:50,216] [OpenBox-Shadan] Iteration 438, objective value: [41.980879930401215].
[INFO] [2021-10-31 18:45:24,580] [OpenBox-Shadan] Iteration 439, objective value: [14.125327509023109].
[INFO] [2021-10-31 18:45:54,781] [OpenBox-Shadan] Iteration 250, objective value: [33.67021614354458].
[INFO] [2021-10-31 18:46:00,411] [OpenBox-Shadan] Iteration 440, objective value: [45.616231887375825].
[INFO] [2021-10-31 18:46:36,795] [OpenBox-Shadan] Iteration 441, objective value: [37.36828943421596].
[INFO] [2021-10-31 18:47:05,121] [OpenBox-Shadan] Iteration 251, objective value: [70.484856522805].
[INFO] [2021-10-31 18:47:07,439] [OpenBox-Shadan] Iteration 442, objective value: [23.33707281024168].
[INFO] [2021-10-31 18:47:41,785] [OpenBox-Shadan] Iteration 443, objective value: [41.29612399151655].
[INFO] [2021-10-31 18:48:16,229] [OpenBox-Shadan] Iteration 444, objective value: [35.90431601114048].
[INFO] [2021-10-31 18:48:32,554] [OpenBox-Shadan] Iteration 252, objective value: [41.6276390355884].
[INFO] [2021-10-31 18:48:46,576] [OpenBox-Shadan] Iteration 445, objective value: [35.47903702672575].
[INFO] [2021-10-31 18:49:23,469] [OpenBox-Shadan] Iteration 446, objective value: [40.16753873542217].
[INFO] [2021-10-31 18:49:58,925] [OpenBox-Shadan] Iteration 447, objective value: [36.56736985812176].
[INFO] [2021-10-31 18:50:18,166] [OpenBox-Shadan] Iteration 253, objective value: [100.0].
[INFO] [2021-10-31 18:50:29,537] [OpenBox-Shadan] Iteration 448, objective value: [27.564389459690872].
[INFO] [2021-10-31 18:51:04,808] [OpenBox-Shadan] Iteration 449, objective value: [48.12061458445994].
[INFO] [2021-10-31 18:51:36,085] [OpenBox-Shadan] Iteration 450, objective value: [38.40208130318123].
[INFO] [2021-10-31 18:51:51,934] [OpenBox-Shadan] Iteration 254, objective value: [39.76937338614748].
[INFO] [2021-10-31 18:52:10,988] [OpenBox-Shadan] Iteration 451, objective value: [47.143818875892904].
[INFO] [2021-10-31 18:52:47,077] [OpenBox-Shadan] Iteration 452, objective value: [33.83169798852707].
[INFO] [2021-10-31 18:53:16,242] [OpenBox-Shadan] Iteration 453, objective value: [100.0].
[INFO] [2021-10-31 18:53:16,871] [OpenBox-Shadan] Iteration 255, objective value: [38.02127416274688].
[INFO] [2021-10-31 18:53:53,371] [OpenBox-Shadan] Iteration 454, objective value: [58.61809319163097].
[INFO] [2021-10-31 18:54:30,742] [OpenBox-Shadan] Iteration 455, objective value: [42.796315078333926].
[INFO] [2021-10-31 18:55:04,084] [OpenBox-Shadan] Iteration 456, objective value: [51.451436636748966].
[INFO] [2021-10-31 18:55:07,078] [OpenBox-Shadan] Iteration 256, objective value: [100.0].
[INFO] [2021-10-31 18:55:41,354] [OpenBox-Shadan] Iteration 457, objective value: [26.000723815693902].
[INFO] [2021-10-31 18:56:16,472] [OpenBox-Shadan] Iteration 458, objective value: [38.72093266604419].
[INFO] [2021-10-31 18:56:50,584] [OpenBox-Shadan] Iteration 459, objective value: [39.029794448622866].
[INFO] [2021-10-31 18:56:56,704] [OpenBox-Shadan] Iteration 257, objective value: [43.96795920763618].
[INFO] [2021-10-31 18:57:27,955] [OpenBox-Shadan] Iteration 460, objective value: [35.745486391941995].
[INFO] [2021-10-31 18:58:01,493] [OpenBox-Shadan] Iteration 461, objective value: [40.55421658115084].
[INFO] [2021-10-31 18:58:18,216] [OpenBox-Shadan] Iteration 258, objective value: [36.86146395069565].
[INFO] [2021-10-31 18:58:37,765] [OpenBox-Shadan] Iteration 462, objective value: [53.072383966291376].
[INFO] [2021-10-31 18:59:15,080] [OpenBox-Shadan] Iteration 463, objective value: [41.37672992732833].
[INFO] [2021-10-31 18:59:48,531] [OpenBox-Shadan] Iteration 464, objective value: [30.51733466011099].
[INFO] [2021-10-31 18:59:55,352] [OpenBox-Shadan] Iteration 259, objective value: [100.0].
[INFO] [2021-10-31 19:00:28,583] [OpenBox-Shadan] Iteration 465, objective value: [45.66429829609289].
[INFO] [2021-10-31 19:01:04,822] [OpenBox-Shadan] Iteration 466, objective value: [34.90324114891803].
[INFO] [2021-10-31 19:01:32,685] [OpenBox-Shadan] Iteration 260, objective value: [33.871602867288516].
[INFO] [2021-10-31 19:01:40,293] [OpenBox-Shadan] Iteration 467, objective value: [36.936387065479245].
[INFO] [2021-10-31 19:02:14,667] [OpenBox-Shadan] Iteration 468, objective value: [31.067336986577956].
[INFO] [2021-10-31 19:02:45,492] [OpenBox-Shadan] Iteration 469, objective value: [35.6906606609716].
[INFO] [2021-10-31 19:02:54,257] [OpenBox-Shadan] Iteration 261, objective value: [51.91597688487197].
[INFO] [2021-10-31 19:03:17,428] [OpenBox-Shadan] Iteration 470, objective value: [41.80157822298746].
[INFO] [2021-10-31 19:03:52,551] [OpenBox-Shadan] Iteration 471, objective value: [35.14648379797748].
[INFO] [2021-10-31 19:04:15,799] [OpenBox-Shadan] Iteration 262, objective value: [38.56907713426174].
[INFO] [2021-10-31 19:04:22,220] [OpenBox-Shadan] Iteration 472, objective value: [39.20460907802861].
[INFO] [2021-10-31 19:04:59,930] [OpenBox-Shadan] Iteration 473, objective value: [37.717375495727076].
[INFO] [2021-10-31 19:05:17,217] [OpenBox-Shadan] Iteration 263, objective value: [44.53128914733552].
[INFO] [2021-10-31 19:05:30,293] [OpenBox-Shadan] Iteration 474, objective value: [36.149605652482784].
[INFO] [2021-10-31 19:06:06,614] [OpenBox-Shadan] Iteration 475, objective value: [34.70928440986714].
[INFO] [2021-10-31 19:06:37,271] [OpenBox-Shadan] Iteration 476, objective value: [34.41123588383188].
[INFO] [2021-10-31 19:06:49,589] [OpenBox-Shadan] Iteration 264, objective value: [100.0].
[INFO] [2021-10-31 19:07:09,081] [OpenBox-Shadan] Iteration 477, objective value: [42.62099799766388].
[INFO] [2021-10-31 19:07:45,216] [OpenBox-Shadan] Iteration 478, objective value: [33.6795508696724].
[INFO] [2021-10-31 19:08:20,828] [OpenBox-Shadan] Iteration 479, objective value: [46.057068274512346].
[INFO] [2021-10-31 19:08:31,243] [OpenBox-Shadan] Iteration 265, objective value: [100.0].
[INFO] [2021-10-31 19:08:51,904] [OpenBox-Shadan] Iteration 480, objective value: [49.08695714634273].
[INFO] [2021-10-31 19:09:24,702] [OpenBox-Shadan] Iteration 481, objective value: [12.38181732227801].
[INFO] [2021-10-31 19:09:48,190] [OpenBox-Shadan] Iteration 266, objective value: [35.9385870896391].
[INFO] [2021-10-31 19:09:51,142] [OpenBox-Shadan] Iteration 482, objective value: [30.40902104591379].
[INFO] [2021-10-31 19:10:26,675] [OpenBox-Shadan] Iteration 483, objective value: [44.80692604893004].
[INFO] [2021-10-31 19:10:58,719] [OpenBox-Shadan] Iteration 484, objective value: [40.03707069259418].
[INFO] [2021-10-31 19:11:17,941] [OpenBox-Shadan] Iteration 267, objective value: [41.218490549095286].
[INFO] [2021-10-31 19:11:30,975] [OpenBox-Shadan] Iteration 485, objective value: [35.555809228594796].
[INFO] [2021-10-31 19:12:02,493] [OpenBox-Shadan] Iteration 486, objective value: [40.270994025329244].
[INFO] [2021-10-31 19:12:09,353] [OpenBox-Shadan] Iteration 268, objective value: [38.587513615030275].
[INFO] [2021-10-31 19:12:33,866] [OpenBox-Shadan] Iteration 487, objective value: [28.306771167462273].
[INFO] [2021-10-31 19:13:07,378] [OpenBox-Shadan] Iteration 488, objective value: [32.16069739315192].
[INFO] [2021-10-31 19:13:17,087] [OpenBox-Shadan] Iteration 269, objective value: [45.360926950756244].
[INFO] [2021-10-31 19:13:38,951] [OpenBox-Shadan] Iteration 489, objective value: [35.01462777986313].
[INFO] [2021-10-31 19:14:15,023] [OpenBox-Shadan] Iteration 490, objective value: [39.224993256196626].
[INFO] [2021-10-31 19:14:42,866] [OpenBox-Shadan] Iteration 270, objective value: [44.847478411567174].
[INFO] [2021-10-31 19:14:52,003] [OpenBox-Shadan] Iteration 491, objective value: [38.46282581693242].
[INFO] [2021-10-31 19:15:29,729] [OpenBox-Shadan] Iteration 492, objective value: [36.583693091346035].
[INFO] [2021-10-31 19:15:58,994] [OpenBox-Shadan] Iteration 271, objective value: [41.363988768382875].
[INFO] [2021-10-31 19:16:07,190] [OpenBox-Shadan] Iteration 493, objective value: [35.1368830540104].
[INFO] [2021-10-31 19:16:44,362] [OpenBox-Shadan] Iteration 494, objective value: [35.31954621449215].
[INFO] [2021-10-31 19:17:18,612] [OpenBox-Shadan] Iteration 495, objective value: [35.1055734844109].
[INFO] [2021-10-31 19:17:38,932] [OpenBox-Shadan] Iteration 272, objective value: [56.093607450808996].
[INFO] [2021-10-31 19:17:47,087] [OpenBox-Shadan] Iteration 496, objective value: [100.0].
[INFO] [2021-10-31 19:18:22,084] [OpenBox-Shadan] Iteration 497, objective value: [34.41813071287852].
[INFO] [2021-10-31 19:18:57,127] [OpenBox-Shadan] Iteration 498, objective value: [33.078837630708975].
[INFO] [2021-10-31 19:19:08,526] [OpenBox-Shadan] Iteration 273, objective value: [39.455635775690865].
[INFO] [2021-10-31 19:19:27,522] [OpenBox-Shadan] Iteration 499, objective value: [30.41301639983783].
[INFO] [2021-10-31 19:20:04,016] [OpenBox-Shadan] Iteration 500, objective value: [36.257905794172174].
[INFO] [2021-10-31 19:20:16,191] [OpenBox-Shadan] Iteration 274, objective value: [45.24454582966961].
